Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1997 [YR1997],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
North Macedonia,MKD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,0.556824232687975,0.416376119896184,0.240279102689032,0.2486522972454,0.284074310222365,0.529949571288064,0.472471662771118,2.22591304574127,5.5649093281405,0.94997727771704,0.785735826282886,1.48054751512056,1.31901217415565,1.17381157835713,1.1286016514686,1.18602847424584,0.935040215942746,0.866322047138143,0.804308286542463,0.424659195176793,0.146172211539348,0.144963330218282,0.136921063560563,..
North Macedonia,MKD,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5,4.9026266,4.08563936134367,3.6771457420155,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,3.26865212268744,..,..
North Macedonia,MKD,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,98.784538269043,100.817810058594,99.1572570800781,95.9773330688477,93.636848449707,91.9273071289062,91.2063522338867,89.5463180541992,88.8903579711914,83.6424713134766,82.766357421875,82.3444137573242,..,84.8919830322266,90.2875900268555,92.2433319091797,95.640983581543,..,94.1217575073242,94.3331985473633,92.5117721557617,92.2419128417969,92.1178970336914,..
North Macedonia,MKD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,77.0439834594727,79.8555908203125,81.1987380981445,81.4050979614258,82.1065826416016,82.1223297119141,82.3339996337891,..,81.9530487060547,81.3362274169922,80.6096801757812,81.1895370483398,..,79.886100769043,77.3730010986328,76.0780410766602,76.6975479125977,..,77.6726379394531,77.0979690551758,77.2823104858398,77.5403213500977,80.1349792480469,..
North Macedonia,MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,22.6133708953857,21.2325000762939,23.3065490722656,24.5885200500488,26.6909408569336,26.9667701721191,27.4246597290039,29.0530300140381,28.5933895111084,34.5610008239746,39.1393508911133,39.420539855957,37.7205505371094,..,39.6751708984375,38.5747909545898,38.7814712524414,41.060920715332,..,40.9570503234863,40.9259605407715,39.7398986816406,40.4296417236328,40.5491714477539,..
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.021756097561,72.4463414634146,72.9463414634147,73.4365853658537,73.0390243902439,73.2414634146342,73.5975609756098,73.6975609756098,73.8951219512195,73.8,74.4,74.4463414634146,74.9975609756098,75.1,74.9024390243903,75.4,75.4512195121951,75.4024390243902,75.4,75.9536585365854,76.6487804878049,76.6024390243903,74.3951219512195,74.5368292682927,..
North Macedonia,MKD,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,102.628846177,101.6776604991,100.7362561507,99.1020635863,98.5474004554,97.8117675389,97.0081911242,97.2008837309,94.8365087345,98.5066465406,95.3870775799,88.7932301561,89.4929614291,91.500768294,93.8682220428,100,99.4115671039,98.0267004118,96.9786414263,97.1477293984,96.448827818,87.8565523074,..
North Macedonia,MKD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,0.402250343703204,5.76504703955324,12.6581342432854,2.84178887680528,2.40668450784968,5.43989732788867,2.3220773944511,6.22985638168235,8.79828555649059,6.17271453497226,2.76045082206623,3.20438207503729,4.83981702288781,3.46744163927687,3.72036772726215,0.535807903428255,2.94702779153329,5.14755489783813,3.36726560053613,5.11494871186831,4.35892493383855,0.0622293815454597,5.03618819901225,6.41748412768027
North Macedonia,MKD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,16.4752661463843,20.4278371660916,22.1289813901336,21.4219142164351,20.1928587910411,21.3269180087326,19.1712028322532,20.1830725122447,22.7536880948486,25.8393791125359,24.6361746361746,23.1417621016428,23.6222117857928,23.445531740743,23.7842479741617,23.4910382445307,23.9066184337173,24.4442202775746,22.557943135967,20.03198774963,21.0422372138482,21.5912565160689,22.5414934422791,..
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,"32,2","30,52","31,94","36,69","37,16","37,32","36,03","35,23","33,93","32,35","33,13","31,5","31,2","29,14","28,38","26,43","24,3",,,,,,
